id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brand,combined_features
23935,men,Footwear,Shoes,casual shoes,white,fall,2011,casual,Lotto Men White Pesa Slip-On Casual Shoes,lotto,men casual shoes white lotto casual fall lotto men white pesa slip-on casual shoes
48404,men,Apparel,Topwear,tshirts,cream,summer,2012,casual,French Connection Men Cream Striped T-shirt,french connection,men tshirts cream french connection casual summer french connection men cream striped t-shirt
18374,men,Apparel,Innerwear,trunk,white,summer,2016,casual,Undercolors of Benetton Men Pack of 2 White Boxer Trunks,undercolors,men trunk white undercolors casual summer undercolors of benetton men pack of 2 white boxer trunks
34982,women,Apparel,Saree,sarees,black,summer,2012,ethnic,Fabindia H& Printed Black Cotton Sari,fabindia,women sarees black fabindia ethnic summer fabindia h& printed black cotton sari
3219,men,Footwear,Shoes,sports shoes,black,fall,2010,sports,Puma Men's Ikonis Black Silver Shoe,puma,men sports shoes black puma sports fall puma men's ikonis black silver shoe
54867,women,Accessories,Jewellery,necklace and chains,blue,fall,2012,casual,Ivory Tag Women Blue Necklace,ivory,women necklace and chains blue ivory casual fall ivory tag women blue necklace
51529,women,Accessories,Watches,watches,blue,winter,2016,casual,Fastrack Women Blue Dial Watch,fastrack,women watches blue fastrack casual winter fastrack women blue dial watch
42902,women,Accessories,Belts,belts,blue,summer,2012,casual,French Connection Women Blue Belt,french connection,women belts blue french connection casual summer french connection women blue belt
29433,men,Accessories,Watches,watches,white,winter,2016,casual,Giordano Men White Dial Watch,giordano,men watches white giordano casual winter giordano men white dial watch
59744,women,Apparel,Loungewear and Nightwear,nightdress,black,summer,2012,casual,Avirate Black Babydoll Nightdress,avirate,women nightdress black avirate casual summer avirate black babydoll nightdress
58696,women,Apparel,Topwear,kurtas,mustard,summer,2012,ethnic,ALayna Women Mustard Kurta,alayna,women kurtas mustard alayna ethnic summer alayna women mustard kurta
32249,women,Apparel,Bottomwear,salwar,white,summer,2012,ethnic,Fabindia Women Printed White Salwar,fabindia,women salwar white fabindia ethnic summer fabindia women printed white salwar
4800,men,Apparel,Topwear,tshirts,blue,summer,2011,sports,ADIDAS Men's Ess 3s Crew Teal Blue T-Shirt,adidas,men tshirts blue adidas sports summer adidas men's ess 3s crew teal blue t-shirt
40669,women,Apparel,Topwear,shirts,navy blue,summer,2012,casual,Lee Women Navy Blue Printed Shirt,lee,women shirts navy blue lee casual summer lee women navy blue printed shirt
45129,men,Accessories,Watches,watches,black,winter,2016,casual,Casio Enticerr Men Black Dial Analogue Watch MTP-1214A-8AVDF(A345),casio,men watches black casio casual winter casio enticerr men black dial analogue watch mtp-1214a-8avdf(a345)
32847,women,Footwear,Shoes,heels,beige,winter,2012,casual,Grendha Women Romance Beige Flats,grendha,women heels beige grendha casual winter grendha women romance beige flats
59576,men,Accessories,Cufflinks,cufflinks,steel,summer,2012,casual,Revv Men Steel Cufflinks,revv,men cufflinks steel revv casual summer revv men steel cufflinks
33995,women,Apparel,Topwear,tops,black,summer,2012,casual,Femella Women Black Top,femella,women tops black femella casual summer femella women black top
37509,men,Accessories,Watches,watches,black,winter,2016,casual,Esprit Men Black Dial Watch,esprit,men watches black esprit casual winter esprit men black dial watch
24922,women,Apparel,Topwear,tops,white,summer,2012,casual,United Colors of Benetton Women White Top,united colors of benetton,women tops white united colors of benetton casual summer united colors of benetton women white top
45915,women,Accessories,Watches,watches,steel,winter,2016,casual,Maxima Women Steel Watch,maxima,women watches steel maxima casual winter maxima women steel watch
41589,men,Apparel,Topwear,shirts,blue,summer,2012,casual,Basics Men Blue Shirt,basics,men shirts blue basics casual summer basics men blue shirt
39493,unisex,Accessories,Headwear,caps,black,summer,2012,casual,Wildcraft Unisex Beige Cap,wildcraft,unisex caps black wildcraft casual summer wildcraft unisex beige cap
53870,women,Footwear,Shoes,heels,brown,winter,2012,casual,Rocia Women Brown Sandals,rocia,women heels brown rocia casual winter rocia women brown sandals
38541,men,Footwear,Shoes,casual shoes,black,summer,2012,casual,Puma Men Black Contest Hi Shoes,puma,men casual shoes black puma casual summer puma men black contest hi shoes
48636,women,Accessories,Jewellery,earrings,silver,summer,2013,casual,Lucera Women Silver Earrings,lucera,women earrings silver lucera casual summer lucera women silver earrings
9511,men,Apparel,Topwear,tshirts,green,summer,2011,casual,Basics Men Green T-shirt,basics,men tshirts green basics casual summer basics men green t-shirt
17932,men,Apparel,Topwear,tshirts,blue,fall,2011,sports,Puma Men Logo Blue Tshirt,puma,men tshirts blue puma sports fall puma men logo blue tshirt
19094,women,Apparel,Topwear,kurtas,blue,fall,2011,ethnic,Mother Earth Women Printed Blue Kurta,mother,women kurtas blue mother ethnic fall mother earth women printed blue kurta
26649,men,Footwear,Shoes,sports shoes,grey,summer,2012,sports,Puma Men TX-3 Grey & Blue Sports Shoes,puma,men sports shoes grey puma sports summer puma men tx-3 grey & blue sports shoes
6559,unisex,Accessories,Bags,backpacks,pink,summer,2011,casual,Nike Unisex All Access HA Pink Backpack,nike,unisex backpacks pink nike casual summer nike unisex all access ha pink backpack
3817,boys,Apparel,Topwear,tshirts,yellow,summer,2011,casual,Disney Kids Boy's Yellow Squirrel Kidswear,disney,boys tshirts yellow disney casual summer disney kids boy's yellow squirrel kidswear
53428,women,Apparel,Topwear,kurtas,beige,fall,2012,ethnic,Alma Women Beige Printed Kurta,alma,women kurtas beige alma ethnic fall alma women beige printed kurta
56966,women,Footwear,Shoes,heels,black,winter,2012,casual,HM Women Black Flats,hm,women heels black hm casual winter hm women black flats
21008,women,Accessories,Belts,belts,brown,winter,2016,casual,Fastrack Women Leatherette Brown Belt,fastrack,women belts brown fastrack casual winter fastrack women leatherette brown belt
59112,men,Apparel,Topwear,jackets,olive,summer,2012,casual,Just Natural Men Olive Jacket,just,men jackets olive just casual summer just natural men olive jacket
38125,unisex,Accessories,Headwear,caps,olive,summer,2012,casual,Wildcraft Unisex Olive Green Cap,wildcraft,unisex caps olive wildcraft casual summer wildcraft unisex olive green cap
57088,women,Apparel,Bottomwear,skirts,teal,summer,2012,casual,Elle Women Teal Skirt,elle,women skirts teal elle casual summer elle women teal skirt
37951,women,Accessories,Bags,clutches,red,summer,2012,casual,Yelloe Women Red Box Clutch,yelloe,women clutches red yelloe casual summer yelloe women red box clutch
36883,men,Accessories,Belts,belts,brown,summer,2012,casual,Fossil Men Brown Ashton Belt,fossil,men belts brown fossil casual summer fossil men brown ashton belt
12018,men,Apparel,Topwear,shirts,white,fall,2011,formal,Mark Taylor Men White Green Striped Shirts,mark,men shirts white mark formal fall mark taylor men white green striped shirts
18522,men,Apparel,Topwear,jackets,black,summer,2015,casual,C Vox Men Solid 1349 Black Jacket,c,men jackets black c casual summer c vox men solid 1349 black jacket
6901,women,Apparel,Topwear,tshirts,red,summer,2011,casual,Tantra Women's Farm Ville Brick Red T-shirt,tantra,women tshirts red tantra casual summer tantra women's farm ville brick red t-shirt
48252,boys,Apparel,Topwear,tshirts,yellow,summer,2012,casual,The Amazing Spiderman Boys Yellow T-shirt,the,boys tshirts yellow the casual summer the amazing spiderman boys yellow t-shirt
9175,men,Apparel,Bottomwear,jeans,blue,fall,2011,casual,Locomotive Men Banks Blue Jeans,locomotive,men jeans blue locomotive casual fall locomotive men banks blue jeans
30348,men,Apparel,Topwear,tshirts,off white,summer,2012,casual,Myntra Men Dudewala Off White T-shirt,myntra,men tshirts off white myntra casual summer myntra men dudewala off white t-shirt
29265,men,Footwear,Shoes,sports shoes,blue,summer,2012,sports,ADIDAS Men Adizero Blue Sports Shoes,adidas,men sports shoes blue adidas sports summer adidas men adizero blue sports shoes
12824,women,Footwear,Shoes,casual shoes,black,fall,2011,casual,Nike Women Flyclave Black Casual Shoes,nike,women casual shoes black nike casual fall nike women flyclave black casual shoes
9949,men,Apparel,Topwear,tshirts,blue,fall,2011,sports,ADIDAS Men Blue CFC Jersey,adidas,men tshirts blue adidas sports fall adidas men blue cfc jersey
8295,men,Apparel,Topwear,tshirts,green,fall,2011,casual,Mr.Men Men's Teal Green Yellow T-shirt,mr.men,men tshirts green mr.men casual fall mr.men men's teal green yellow t-shirt
43488,men,Apparel,Topwear,shirts,beige,summer,2012,casual,French Connection Men Beige Shirt,french connection,men shirts beige french connection casual summer french connection men beige shirt
9347,men,Apparel,Topwear,shirts,white,fall,2011,casual,Puma Men Motorsport White Shirts,puma,men shirts white puma casual fall puma men motorsport white shirts
47814,women,Accessories,Bags,handbags,red,summer,2012,casual,Murcia Women Red Handbag,murcia,women handbags red murcia casual summer murcia women red handbag
18710,women,Apparel,Bottomwear,skirts,tan,fall,2011,casual,Arrow Woman Printed Tan Skirt,arrow,women skirts tan arrow casual fall arrow woman printed tan skirt
26823,men,Apparel,Bottomwear,trousers,grey,summer,2012,casual,Highlander Men Grey Trousers,highlander,men trousers grey highlander casual summer highlander men grey trousers
31894,women,Accessories,Stoles,stoles,black,summer,2012,ethnic,Fabindia Women Black Noil Silk & Wool Stole,fabindia,women stoles black fabindia ethnic summer fabindia women black noil silk & wool stole
29057,men,Apparel,Bottomwear,tracksuits,black,summer,2012,sports,ADIDAS Men Black Tracksuit,adidas,men tracksuits black adidas sports summer adidas men black tracksuit
28185,men,Accessories,Eyewear,sunglasses,gold,winter,2016,casual,Ray-Ban Men Aviator Gold Sunglasses,ray-ban,men sunglasses gold ray-ban casual winter ray-ban men aviator gold sunglasses
17758,men,Footwear,Shoes,casual shoes,tan,winter,2012,casual,Buckaroo Men New Gemma Tan Casual Shoe,buckaroo,men casual shoes tan buckaroo casual winter buckaroo men new gemma tan casual shoe
30946,women,Apparel,Topwear,tops,blue,summer,2012,ethnic,Fabindia Women Blue Cambric Top,fabindia,women tops blue fabindia ethnic summer fabindia women blue cambric top
47028,women,Apparel,Topwear,kurtas,navy blue,fall,2012,ethnic,Shree Women Navy Blue Printed Kurta,shree,women kurtas navy blue shree ethnic fall shree women navy blue printed kurta
1916,men,Footwear,Shoes,sports shoes,black,fall,2011,sports,Puma Men's Game Point Shoes,puma,men sports shoes black puma sports fall puma men's game point shoes
4458,men,Apparel,Topwear,tshirts,white,summer,2011,sports,Nike Men's Graphic White Blue T-shirt,nike,men tshirts white nike sports summer nike men's graphic white blue t-shirt
38317,men,Accessories,Wallets,wallets,black,summer,2012,casual,Puma Men Black Big Cat Wallet,puma,men wallets black puma casual summer puma men black big cat wallet
15833,women,Apparel,Topwear,kurtas,white,fall,2011,ethnic,Visudh White Printed Ethnic Kurta,visudh,women kurtas white visudh ethnic fall visudh white printed ethnic kurta
56368,men,Personal Care,Fragrance,perfume and body mist,grey,spring,2017,casual,Police Men Original Eau De Toilette Natural Spray,police,men perfume and body mist grey police casual spring police men original eau de toilette natural spray
37199,boys,Apparel,Bottomwear,shorts,blue,summer,2012,casual,United Colors of Benetton Boys Check Blue Shorts,united colors of benetton,boys shorts blue united colors of benetton casual summer united colors of benetton boys check blue shorts
56992,women,Footwear,Shoes,flats,black,winter,2012,casual,HM Women Black Shoes,hm,women flats black hm casual winter hm women black shoes
58808,men,Apparel,Topwear,shirts,navy blue,fall,2012,smart casual,Highlander Men Blue Striped Shirt,highlander,men shirts navy blue highlander smart casual fall highlander men blue striped shirt
33539,women,Apparel,Topwear,tops,black,summer,2012,casual,Wrangler Women Maddy Black Top,wrangler,women tops black wrangler casual summer wrangler women maddy black top
39003,boys,Apparel,Topwear,tshirts,white,summer,2012,casual,Gini and Jony Boys Unit White T-shirt,gini & jony,boys tshirts white gini & jony casual summer gini and jony boys unit white t-shirt
7827,men,Apparel,Topwear,tshirts,burgundy,fall,2011,casual,Proline Men Burgundy Printed T-shirt,proline,men tshirts burgundy proline casual fall proline men burgundy printed t-shirt
19404,men,Apparel,Topwear,tshirts,white,fall,2011,casual,ADIDAS Men Solid White Tshirt,adidas,men tshirts white adidas casual fall adidas men solid white tshirt
9181,men,Apparel,Topwear,tshirts,white,fall,2011,casual,Tantra Men No Corruption White Tshirts,tantra,men tshirts white tantra casual fall tantra men no corruption white tshirts
22679,unisex,Accessories,Bags,messenger bag,black,winter,2015,casual,Wildcraft Unisex Black Messenger Bag,wildcraft,unisex messenger bag black wildcraft casual winter wildcraft unisex black messenger bag
29291,men,Apparel,Topwear,shirts,green,summer,2012,casual,Wrangler Men Striped Green Shirt,wrangler,men shirts green wrangler casual summer wrangler men striped green shirt
13902,men,Footwear,Shoes,sports shoes,white,fall,2011,sports,Nike Men Esquire White Sports Shoes,nike,men sports shoes white nike sports fall nike men esquire white sports shoes
28343,men,Accessories,Eyewear,sunglasses,metallic,winter,2016,casual,Idee Men Metallic Sunglasses,idee,men sunglasses metallic idee casual winter idee men metallic sunglasses
19636,women,Apparel,Topwear,tops,grey,summer,2011,casual,United Colors of Benetton Women Solid Grey Top,united colors of benetton,women tops grey united colors of benetton casual summer united colors of benetton women solid grey top
